mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount,score
1,0,1,0,2,-1,5.147,-3.448,5.089,-3.311,1,0,1,0,0,1,0,0,1,0,0.830009,1.370885,0.525514,0.87582,1.43899,0.382986,0.622217,1.877154,2.809202,3.733258,0.786353,0.167005,1.744669,0.727852,0.836226,0.25489,1.265848,0.295494,0.044271,-0.427083,0,0,0,0.306
0,3,0,3,0,-4,3.392,-1.532,0.575,-2.629,0,0,0,1,0,0,0,0,1,0,0.913456,0.598363,0.379539,0.588046,0.518143,0.347866,0.684462,0.638948,2.874598,1.278272,0.981918,0.675212,0.198413,1.524262,0.173769,0.003939,0.032468,0.751817,0.256431,-1.727083,0,0,0,0.303
0,0,0,0,0,0,0.219,-0.035,0.141,-1.315,0,0,0,0,0,0,0,0,0,0,0.543095,0.30891,0.358436,0.450612,0.233173,0.229474,0.273478,0.369403,1.715549,0.616693,0.377869,0,0.165801,0,0,0,0,0.325679,0.443213,-0.041667,0,0,0,0.3
1,3,0,1,0,-2,5.311,-2.251,5.037,-4.701,0,0,0,0,0,0,0,0,0,0,1.428759,1.167382,1.532392,1.152362,1.173253,1.293369,0.655557,1.197174,5.859933,3.118288,0.473159,1.213176,1.251073,0.492344,0.696189,0.654652,1.659588,0.677251,0.526173,-1.353571,0,0,0,0.3
0,0,0,0,0,0,2.721,-1.043,3.939,-2.66,0,0,0,0,0,0,0,0,0,1,0.340617,0.366614,0.199585,0.239379,0.450623,0.235827,0.135509,0.563399,1.204055,0.99538,0.569237,0.043732,0.338809,0.121113,1.231374,0.725042,0.614464,0,0.660714,0,0,0,0,0.299
0,0,0,0,0,0,1.862,-3.407,2.416,-1.814,0,1,0,0,1,0,1,1,0,2,0.650927,0.627292,0.344749,0.699391,0.348647,0.36519,0.276211,0.79932,2.133358,1.799668,0.255164,0.45644,0,1.201137,0.656285,0.371139,1.338932,0,0.585714,-0.89678,0,0,0,0.292
4,0,2,1,6,0,1.501,-3.042,1.692,-3.492,0,2,0,0,1,0,0,0,0,1,1.178267,0.477196,1.225165,1.255699,0.30712,0.751654,0.360878,0.406823,4.618267,1.041336,1.275734,0.027983,0.268556,0,0.708715,0.259981,0.567368,0.36185,3.534821,-0.395833,0,0,1,0.292
1,1,0,1,1,-2,4.045,-2.849,4.101,-5.728,0,0,0,0,0,1,0,0,1,0,1.148667,0.877684,1.027767,0.883779,1.096311,0.438323,0.546574,1.183518,4.232915,3.327497,0.639508,1.844544,2.334644,0.381346,0.616507,1.359894,0.002351,0.543196,0.25,-0.064998,0,0,0,0.292
0,0,0,0,0,0,2.719,-3.06,2.016,-4.794,0,0,1,0,0,0,0,0,1,0,0.921402,0.68329,0.506421,0.766821,0.587941,0.440845,0.515166,1.050605,2.703657,1.738715,0.721283,0.327079,0.345591,0.5766,0.385335,0.834288,0.311413,0.166457,0.239484,-0.146635,0,0,2,0.292
0,3,0,2,0,-5,1.517,-2.08,1.338,-1.145,1,0,2,1,0,2,0,0,4,0,0.231999,0.190134,0.119498,0.140445,0.182507,0.065432,0.07119,0.157167,0.551816,0.299102,1.709203,0.052302,0.062024,0,0.805706,0.225482,0.741445,0.14142,0.1,-0.016667,0,0,0,0.292
1,1,1,1,0,-1,1.514,-2.611,0.941,-3.079,0,1,0,1,1,1,0,1,1,1,0.445109,0.524374,0.435424,0.462402,0.315315,0.237721,0.332524,0.458018,2.045154,0.806112,1.105537,2.095246,2.410508,0.245243,0,0.729284,1.090756,0.204221,0.958333,-0.354167,0,0,0,0.292
0,1,0,1,0,-1,2.831,-1.928,6.224,-2.133,0,0,0,0,0,1,0,0,1,0,0.4997,0.674267,0.474564,0.417385,0.536925,0.23023,0.276307,0.758113,2.388794,2.038076,0.513625,0.868949,0.66588,0.053112,0.955556,0.149509,0.218658,0.307899,0.605456,-0.34375,0,0,0,0.292
2,0,2,1,2,0,4.187,-2.684,2.14,-2.866,0,0,0,0,0,0,0,0,0,0,1.464688,0.837643,1.223059,1.265239,1.23934,0.607361,0.495549,1.21519,4.169114,2.606606,0.758349,1.914945,2.98506,0.225074,0.411866,1.109804,0.652343,0.548191,1.841964,0,0,0,0,0.292
2,1,2,1,5,0,3.601,-1.213,3.492,-0.667,0,0,0,1,1,0,0,1,1,2,0.373746,0.369178,0.38236,0.489201,0.500689,0.309904,0.174077,0.478119,1.844006,1.024282,0.137125,0.123332,0.094888,1.412957,1.355576,0.438125,0.491049,0.331603,1.5375,-0.518149,0,0,0,0.292
0,1,1,0,3,0,4.559,-2.776,6.017,-0.06,0,0,0,1,0,1,0,0,1,0,1.192777,0.610102,0.985804,1.50626,0.914677,0.822104,0.312108,0.984922,3.954113,1.761144,0.05878,1.956691,0.198806,2.068718,0.582638,0.977624,0.51327,0.2097,0.316964,-0.484623,0,0,0,0.292
0,1,0,0,0,0,0.998,-0.4,0,-1.312,0,0,0,0,0,0,0,0,0,0,0.540462,0.227706,0.259739,0.535596,0.225867,0.173577,0.140323,0.281012,1.266445,0.604811,0.074948,0,0.354383,0,0,0,0,0.166457,0,-0.03006,0,0,0,0.292
0,0,0,0,0,0,1.188,-3.167,2.648,-0.621,0,1,0,0,0,0,0,0,1,0,0.468171,0.503744,0.387822,0.441865,0.345925,0.168634,0.28431,0.494477,1.666957,1.1355,0.067707,0.735705,0.435089,0.781415,0.339622,0,0.525101,0,0.737798,-0.792614,0,0,0,0.292
0,0,0,0,0,0,1.027,-3.847,2.484,-1.724,0,0,0,0,0,0,0,0,0,1,1.359588,0.746393,1.001797,0.980781,0.624876,0.598911,0.587146,0.717661,4.693289,1.781983,0.514646,0,0.632487,0,0.397358,0.147741,1.430016,0,0,-0.375,0,0,0,0.292
1,2,0,2,0,0,1.231,-1.982,0.854,-2.996,0,1,0,2,0,1,0,0,2,1,0.356166,0.327035,0.247322,0.330187,0.139148,0.175552,0.223168,0.257119,1.696117,0.694647,0.330838,0.206046,0.230911,0.54913,0,0.117649,0.0022,0.699229,0.51756,-0.9625,0,0,0,0.278
1,1,1,1,3,-2,2.312,-1.778,1.822,-2.647,0,2,0,0,2,1,1,2,1,2,0.75685,0.492228,0.543182,0.621253,0.363479,0.492632,0.30759,0.843816,2.883247,1.282911,0.933837,0.019634,0.605363,0,0.344825,0,1.212884,0.099925,2.89814,-0.334135,0,0,1,0.275
0,1,0,1,3,0,6.147,-3.19,3.794,-4.07,0,1,0,1,1,1,0,1,1,1,0.954866,0.518477,0.846987,0.932259,0.607156,0.630946,0.332015,0.64784,3.983037,2.076851,0.469328,0,0.322035,0.165629,0,0.117649,0.86492,0,0.486203,-1.09375,0,0,2,0.274
0,1,0,1,4,0,2.443,-1.737,1.028,-2.279,0,0,0,0,0,1,0,0,1,0,0.779955,0.571116,1.095997,0.766278,0.843156,0.333379,0.374496,0.688945,3.051675,1.782536,0.444098,0.251531,1.422386,0.371377,0.964311,0.228712,0.239437,0.686545,0,-1.395833,0,0,0,0.271
0,1,0,0,0,-1,2.046,-1.682,3.225,-0.63,1,0,0,1,0,1,0,1,2,1,0.660812,0.43333,0.736732,0.6953,0.282639,0.215466,0.198184,0.439637,2.745148,1.27019,0.329554,0,0.365705,0,0,0,0.104878,0,0.0625,-0.52753,0,0,0,0.271
0,1,0,0,0,0,0.631,-0.622,0.688,-0.713,0,0,0,0,0,0,0,0,0,0,0.618563,0.181669,0.232416,0.522227,0.124158,0.174577,0.154169,0.258632,1.421775,0.522818,0.001061,0,0.13069,0,0,0,0.058136,0,0,-0.03006,0,0,0,0.271
1,0,0,0,0,-2,4.416,-3.707,3.117,-2.967,0,0,0,0,0,0,0,0,0,1,0.915482,0.962939,0.702521,0.801555,0.664957,0.570771,0.488896,0.809816,3.838628,2.103234,0.383058,1.268407,0.265256,1.210977,0.131402,0,0.690913,0.98848,1.125595,-0.542468,0,0,1,0.271
0,1,0,1,0,-3,2.824,-4.468,1.345,-4.591,0,1,0,0,0,1,0,0,1,0,0.900966,1.074583,0.658477,0.935178,0.788876,0.356175,0.602819,1.062345,3.418912,2.691147,1.431708,0.47649,0.661577,1.758353,0.088842,1.459404,0.903734,0.202343,0.68494,-1.745639,0,0,0,0.271
3,2,2,2,7,-2,1.884,-1.603,3.543,-1.618,0,0,0,0,1,1,0,1,0,2,1.192373,0.530077,1.052545,1.303284,0.553212,0.460631,0.405183,0.600149,3.823546,1.822181,0.001061,0.46311,0.376298,0.355907,1.557856,0.684575,0.437205,0.704715,1.729492,-1.415923,0,0,0,0.271
2,0,0,0,2,0,3.345,-1.745,4.59,-2.531,0,1,0,0,1,0,1,1,0,1,0.724392,1.382392,0.822118,0.68876,1.889241,0.340567,0.778632,1.401813,2.49807,4.075094,0.455774,0.666125,0.366936,1.68749,4.037906,0.445372,0.043454,1.430922,0.706791,-0.017361,0,0,0,0.271
0,2,0,1,0,0,0.075,-1.294,0.336,-1.251,0,0,0,0,0,0,0,0,0,0,0.378777,0.262172,0.190971,0.222845,0.221538,0.22431,0.208087,0.262789,1.245803,0.547284,1.081609,0,0.464561,0,0.11679,0,0.148809,0,0,-0.958036,0,0,0,0.271
1,1,1,1,3,-2,2.518,-7.156,4.614,-4.004,0,2,0,0,1,1,0,1,1,1,1.048889,0.835387,0.956336,1.038376,0.572821,0.716388,0.590374,0.760503,4.422772,1.695677,0.966755,1.048717,1.724556,0.258667,0.903941,2.095682,0.802726,0.207929,1.547006,-1.77289,0,0,2,0.271
1,1,1,1,3,0,1.039,-4.847,0,-3.483,0,0,0,1,0,1,0,0,1,1,0.462863,0.263086,0.576028,0.491791,0.144791,0.351712,0.257357,0.356945,2.567377,0.46393,0.311021,0.483459,0.196641,0,0,2.399329,0,0.683794,0,-0.104167,0,0,2,0.271
0,1,3,1,2,0,7.712,-1.718,1.168,-4.843,0,0,0,1,0,0,0,0,1,2,0.904431,0.682431,0.873496,0.930887,0.91833,0.63938,0.459544,1.104933,3.518724,2.457226,0.969613,0.17656,1.464503,1.412957,0,0.276173,0.259274,1.812397,0.342446,-1.205649,0,0,2,0.271
1,0,0,1,0,-2,4.697,-1.562,7.83,-8.386,0,0,0,1,0,0,0,0,0,0,1.369809,1.070761,1.41938,1.453193,0.581365,0.51409,0.455613,1.611126,4.834852,2.967476,1.474731,1.600213,0.374697,0.188365,1.601204,0.141141,1.646011,0.790921,0.309294,-0.28125,0,0,0,0.271
2,1,1,1,3,-2,4.349,-2.065,4.59,-3.149,0,0,0,0,0,0,0,0,1,1,0.633129,0.917969,0.544698,0.512916,1.3266,0.331816,0.501537,0.852782,2.662659,2.867842,1.149698,0.61699,1.463132,0.762993,1.03578,0.834288,1.751526,0.984379,1.008333,-0.229167,0,0,0,0.271
1,0,0,0,0,0,8.061,-2.073,8.075,-3.434,0,1,0,0,0,0,0,0,0,0,1.198073,0.492271,0.878421,1.022893,0.380751,0.434196,0.427581,0.75692,3.955225,1.158952,1.21122,1.718515,0.44931,0,2.478405,2.329395,2.057477,0.748666,1.649107,-0.166667,0,0,0,0.271
1,2,0,2,1,-5,2.658,-12.377,4.307,-6.675,1,1,0,0,1,2,0,1,3,3,1.321455,1.359052,0.816648,1.06827,0.850291,0.551163,0.731239,2.045679,4.470604,3.263893,2.582415,0,1.085821,1.863248,0.211148,2.836504,1.441142,1.267843,0.7375,-1.70002,0,0,0,0.271
0,0,0,0,0,0,0.84,-1.203,0,-3.135,0,0,0,0,0,0,0,0,0,0,0.383616,0.319552,0.158247,0.273698,0.167006,0.161108,0.173379,0.370707,1.402246,0.736304,1.283143,0,0.163673,0.014652,0,0,0,0,0.217817,-0.125,0,0,1,0.271
1,1,0,0,0,0,7.246,-1.107,11.594,-0.578,0,0,0,0,0,0,0,1,0,0,0.354141,0.69649,0.184257,0.315032,0.691641,0.180021,0.34536,0.660726,1.547019,1.606472,0.433733,2.524917,0,0,5.255503,2.468821,0.450945,0,0.622917,0,0,0,0,0.271
0,0,0,0,0,0,0.498,-3.877,1.314,-2.045,0,0,0,0,0,0,0,0,0,0,0.754778,0.528874,0.542897,0.705947,0.363751,0.480694,0.262465,0.788049,2.926258,1.699214,0.12082,0.871177,0.464561,1.276462,0.636807,0.389748,1.083896,0,0.125,-0.385417,0,0,1,0.271
0,3,0,3,0,-2,3.602,-0.765,3.432,-3.469,3,0,0,3,0,1,0,0,3,0,0.556676,0.599577,0.356474,0.507834,0.390006,0.287302,0.304372,0.871857,2.20405,1.993409,0.28451,0.392505,0,0.131568,0.152371,0.264063,0.39256,3.242963,0.0625,-0.395833,0,0,0,0.271
2,1,2,2,5,-3,5.891,-2.291,3.825,-4.145,0,1,1,1,2,1,0,1,2,2,1.037757,0.729705,0.97998,0.983073,0.475213,0.372548,0.317621,0.642322,4.172054,1.844818,0.074221,1.837705,1.895216,1.045176,1.265662,0.174996,0.727916,2.0974,2.120833,-0.875446,0,0,0,0.271
0,1,0,0,0,0,1.583,-2.403,3.641,-0.424,0,0,0,0,0,1,0,0,1,0,0.389722,0.187685,0.631502,0.498936,0.13544,0.220753,0.141827,0.210842,2.132324,0.728251,0.124506,0.305957,0.088092,0,0.642228,0,0.837324,0,0.291667,-0.083333,0,0,1,0.271
3,1,3,1,2,0,4.676,-1.486,3.642,-3.173,0,1,0,0,1,0,0,1,0,2,0.45075,0.484064,0.309835,0.452648,0.278544,0.143141,0.149382,0.923126,1.408476,1.979654,0.185682,0.065255,1.249322,0,0.685616,0,1.555434,0.658884,1.097768,-0.625,0,0,0,0.271
1,1,1,1,3,-2,1.018,-2.243,4.82,-0.283,0,0,0,0,0,1,0,0,1,0,0.317858,0.29833,0.3509,0.331296,0.391935,0.165094,0.158373,0.363099,1.177185,1.007417,0.461003,0,0.247494,0,1.479606,4.254948,0.381493,0.077414,1.1875,-0.822917,0,0,0,0.271
0,3,0,2,0,-4,0.805,-8,2.175,-5.955,1,0,1,0,0,0,0,0,1,0,1.150738,1.088553,0.704782,0.984818,0.722317,0.95877,0.754377,1.034876,5.04659,1.980792,1.656534,0.45322,0.820052,0.797764,0.804496,0.60106,1.724877,0.230893,0.700636,-2.631647,0,0,0,0.271
2,3,1,4,3,-3,4.011,-5.722,4.645,-1.574,1,0,2,1,0,1,0,1,2,2,0.674544,0.451624,0.887622,0.647503,0.397871,0.428242,0.262358,0.468591,3.195948,1.226829,1.415987,1.604709,0.832138,0.659805,2.068363,0.947082,1.880107,0.614226,0.938542,-1.6875,0,0,0,0.271
3,2,2,2,7,-3,5.88,-6.074,9.578,-3.939,1,2,0,1,3,1,1,1,2,3,1.445866,0.7925,0.911173,0.970658,0.688121,1.212091,0.345223,1.512495,4.695338,2.808397,0.341221,1.910175,1.916107,2.86697,2.910394,0.92065,1.284936,0.947783,2.39494,-0.576389,0,0,0,0.271
2,0,2,0,2,0,4.432,-1.888,5.396,-2.384,0,2,0,0,1,0,0,0,1,3,0.970549,0.953945,0.616724,0.838003,0.600818,0.367805,0.459725,1.185671,3.398024,2.741666,1.066815,2.017012,0,0.933567,0.543763,0.18915,1.197265,1.623639,1.61289,-0.3125,0,0,0,0.271
0,0,0,0,0,0,1.473,-1.943,4.219,-1.562,0,1,0,0,1,0,1,1,0,1,0.933725,0.756934,0.680032,0.710588,0.69182,0.305472,0.505867,1.085085,2.933725,2.552594,0.285592,0.105851,0.379133,0.923666,0.092226,0.165073,0.702152,0.096614,0.137459,-0.229167,0,0,0,0.271
1,2,0,1,0,0,0.055,-1.192,0.526,-0.449,0,0,0,0,0,1,0,0,1,0,0.323677,0.15443,0.317295,0.313752,0.120609,0.13768,0.150675,0.217705,1.336277,0.452025,0.225514,0,0.773943,0.24305,0.964311,0,0.124982,0,0.011792,-0.672123,0,0,0,0.27
0,1,0,2,0,0,1.905,-4.846,2.804,-2.928,0,1,0,1,0,0,1,1,1,1,1.08065,0.879743,0.872883,0.926529,0.705431,0.432128,0.606776,1.113189,3.614791,2.425615,0.531725,0.844561,1.592263,0.627257,0,0.051528,1.871589,0.232392,1.226786,-0.25,0,0,1,0.266
2,2,2,0,1,0,2.944,-1.765,1.892,-3.993,0,0,0,1,1,1,0,1,1,1,1.078345,0.93883,0.549187,0.816087,0.67897,0.541564,0.550221,1.308866,4.026982,2.275589,0.361879,2.276423,0.81164,0.571219,0.003569,0.592939,0.391767,0.267508,2.805886,-0.416667,0,0,1,0.263
0,0,1,0,0,0,6.075,0,5.558,-7,0,0,0,0,0,0,0,1,0,1,0.438063,0.503123,0.307929,0.487461,0.826348,0.159001,0.378875,0.707991,1.650873,1.81848,0.036483,1.80601,1.497227,1.209102,2.34699,3.365175,0.42438,1.633075,0.105357,0,0,0,0,0.263
1,1,0,0,0,0,1.609,-0.909,4.776,-1.466,0,0,0,0,0,0,0,0,0,0,0.736461,0.958596,0.427331,0.552384,0.704412,0.314223,0.426098,0.812214,2.050113,1.839036,0.101515,0.28008,0.128198,1.342436,1.069672,0,0.991936,0.529226,0.125,-0.125,0,0,0,0.254
2,1,2,0,7,-1,5.971,-2.762,16.333,-3.367,0,2,0,0,3,1,1,4,0,3,1.016537,0.85661,0.603562,0.841975,0.665722,0.386078,0.457339,0.703111,3.676576,2.051022,0.915117,0.213915,0.398972,1.297114,7.320984,3.163656,1.113843,0.396739,1.988971,-0.321925,0,0,0,0.25
0,1,1,1,4,-1,1.931,-3.088,1.699,-3.172,0,0,0,0,0,0,1,0,1,0,1.136257,0.846139,1.108594,0.944359,0.599715,0.542318,0.600519,0.91569,3.884904,2.088242,0.725488,0.829547,0.439055,0.329653,0,0.150833,0.496898,0.166457,0.581638,-0.667029,0,0,1,0.25
0,0,0,0,0,0,7.294,-0.23,6.905,-1.333,0,0,0,0,0,0,0,0,0,1,0.69183,0.463621,0.89356,0.670599,0.822778,0.317335,0.17129,0.650548,2.463373,1.800055,0.405411,0,0,0,1.982666,0,0.01184,0,0,-0.041667,0,0,0,0.25
2,0,2,0,3,0,3.253,-1.471,1.148,-4.335,0,0,0,0,0,0,0,0,0,0,1.136694,1.033592,1.339529,1.129693,0.813381,0.565994,0.585234,0.838994,4.094763,2.064147,0.242926,1.525197,3.152269,0.382623,0,0,1.402777,0,2.307969,-0.144634,0,0,0,0.25
2,1,2,1,3,0,3.225,-1.286,2.353,-4.365,0,2,0,0,2,0,1,1,2,3,0.735657,0.53912,0.744782,0.68909,0.632897,0.365532,0.244335,0.491094,2.823677,1.111355,0.31747,0.043601,1.298379,0.810869,1.149057,0,0.24239,0.331603,1.75,-0.916667,0,0,1,0.25
0,0,0,0,0,0,3.839,-2.249,6.337,-0.62,0,0,0,1,0,1,0,0,1,0,0.322146,1.012312,0.097747,0.258058,0.744189,0.249667,0.321997,1.22387,1.012662,2.075404,0.511553,3.951639,0.093445,2.290024,2.027095,0.540976,0.410207,0,0,-0.041667,0,0,0,0.25
1,0,0,0,0,0,1.714,-0.115,1.554,-1.432,0,0,0,0,0,0,0,0,0,0,0.491566,0.864543,0.193378,0.297862,0.456206,0.165353,0.348029,0.904223,1.370851,1.858737,1.008188,1.740416,0,1.162158,0.12521,0,0.596683,1.605795,0.770833,-0.0625,0,0,0,0.25
0,0,0,0,0,0,2.978,0,3.2,-0.62,0,0,0,0,0,0,0,1,0,1,0.481015,0.491531,0.164644,0.286189,0.579407,0.160197,0.311193,0.769029,1.280834,1.819213,0.188202,1.055182,0.937726,0.091201,2.079592,0,0.567105,0,0.073718,0,0,0,0,0.25
0,0,0,0,0,0,6.178,0,17.067,-0.62,0,0,0,0,0,0,0,0,0,0,0.64132,0.945222,0.412323,0.595632,1.517683,0.388321,0.387526,1.003699,1.936634,3.017535,0.002799,0.800465,0,0,9.237104,0.443613,1.023546,3.675145,0,0,0,0,0,0.25
1,1,1,1,3,-2,3.897,-1.536,5.501,-2.075,0,1,0,0,1,1,1,1,1,1,0.571158,0.646422,0.830224,0.592926,0.67384,0.269709,0.30192,0.643631,2.419643,1.767733,0.284451,0,0.939265,0.156123,2.141792,1.950408,0.763335,0.096614,2.8647,-0.479167,0,0,0,0.25
0,0,0,0,0,0,1.347,-5.378,5.884,-2.307,0,0,0,0,0,0,0,0,0,0,1.474912,1.156032,0.936459,1.277604,0.758601,0.918099,0.698599,1.031068,5.898084,2.093648,0.306338,1.248612,1.148959,1.637492,7.76163,0.267708,1.827669,1.493051,0.308333,-0.95928,0,0,1,0.25
1,0,0,0,0,-1,2.999,-2.538,5.06,-10.909,0,1,0,0,1,1,0,1,1,1,0.592979,0.582905,0.340734,0.437877,0.38901,0.211669,0.278952,0.590942,2.022594,1.279559,0.165615,0.500778,0.31767,0.138253,1.069672,0,0.98207,0,0.6875,-1.205114,0,0,0,0.25
4,4,3,4,4,-8,4.358,-4.376,5.08,-3.108,1,2,1,2,2,3,0,3,2,4,1.195566,0.905571,1.321246,1.674021,0.764747,1.919609,0.347594,0.946878,5.531439,2.945279,0,0.95898,0.619792,1.594118,5.556278,1.129028,0.985524,3.850671,1.239583,-1.933829,0,0,0,0.24
2,2,0,2,4,0,8.757,-1.99,8.673,-0.748,2,2,0,3,0,3,0,1,3,3,0.852739,0.913186,0.805409,0.961531,0.716953,0.480446,0.415041,1.384631,2.848233,2.369819,0.61358,0.168849,0,1.13683,2.446818,0.710422,1.447722,0.81506,0.583333,-1.2375,0,0,0,0.238
0,2,0,0,0,-2,1.267,-0.27,2.138,-0.06,0,0,0,0,0,1,0,0,1,0,0.243742,0.10246,0.277828,0.246663,0.072955,0.081232,0.038131,0.175109,0.941697,0.342288,0,0.23001,0,0,0,0.267181,1.181726,0,0,0,0,0,0,0.235
0,1,0,0,1,-4,0.764,-2.077,0,-4.717,0,0,0,0,0,0,0,0,1,0,1.016298,0.415004,0.50067,0.81813,0.331391,0.345798,0.237195,0.39427,2.965602,0.821759,0.603349,0.128131,2.302905,0,0.16715,0.105036,0,0,0.054126,-0.15506,0,0,1,0.235
4,0,2,0,5,-5,5.905,-4.408,4.293,-3.935,0,1,1,2,1,0,0,2,1,3,1.504953,1.417928,1.109666,1.797326,1.542062,1.262045,0.674712,1.810744,4.569135,4.226832,0.533577,0.319415,0.351298,3.094048,2.646363,0,0.117825,6.030017,0.83987,-0.334135,0,0,1,0.229
0,0,0,0,0,0,0.562,-0.062,0.383,-0.335,0,0,0,0,0,0,0,0,0,0,0.391334,0.221254,0.331313,0.328601,0.128013,0.217656,0.096238,0.121892,1.502796,0.243359,0.112557,0.231096,0.724072,0.915777,0.561288,1.997439,0,0.325679,0,-0.20625,0,0,0,0.229
2,2,0,3,4,-3,3.492,-2.788,2.56,-3.326,1,1,1,0,1,0,0,1,1,1,0.986524,0.762059,0.717225,0.846689,0.685606,0.517847,0.792205,0.938331,4.012349,2.143144,2.242746,0.906679,0.875747,0.115689,0.146786,0,0.564269,0,0.673648,-1.074405,0,0,0,0.229
2,0,1,1,3,0,4.714,-4.198,5.902,-2.721,0,0,1,1,0,1,0,2,1,3,0.66864,0.957175,0.327168,0.444232,1.274003,0.320558,0.422163,1.092128,2.522806,2.504441,1.599312,1.64035,0.755358,0.862037,1.756317,0.257242,2.297819,0.212778,0.824306,-1.45625,0,0,0,0.229
0,5,0,3,0,-1,5.09,-2.397,8.515,-6.704,0,0,0,0,0,3,0,1,0,0,1.588266,0.614972,1.801196,1.483256,0.424793,0.766256,0.40399,0.666739,6.034106,1.520449,0.034286,0,0.231241,0.540155,1.369773,2.182761,1.232191,0,0.45,-2.612608,0,0,1,0.229
1,0,1,0,3,0,4.217,-0.171,3.71,-0.092,0,2,0,0,1,0,1,1,0,1,0.207203,0.445416,0.047469,0.122091,0.327812,0.078944,0.18254,0.264115,0.501757,0.64633,0,2.096302,0,0.77536,1.576199,0.051528,1.222413,0.473554,2.85458,0,0,0,0,0.229
0,0,1,0,0,0,2.615,-0.678,3.053,-0.882,0,0,0,0,0,0,0,0,0,0,0.519285,0.273185,0.435583,0.278796,0.230332,0.152058,0.127326,0.344766,1.550268,0.624406,0.069792,0.707959,1.330208,0.361631,2.019389,1.549698,1.09004,1.383994,0.020833,0,0,0,0,0.229
2,1,2,1,3,-3,6.707,-2.133,6.709,-3.44,0,0,0,0,1,0,1,1,0,1,1.771541,2.179944,1.32852,1.597183,1.786167,1.001363,1.162637,2.147845,6.543976,4.796323,0.443307,0,0.851012,0.330143,4.02924,0,0.75542,1.515666,1.014123,-0.250801,0,0,0,0.229
1,1,1,1,2,-2,3.188,-3.574,3.12,-1.731,0,1,0,0,0,0,0,0,0,2,0.782361,1.063955,0.35871,0.442176,0.916947,0.175971,0.543969,0.883138,2.188792,2.713455,1.233819,1.079149,0.163673,2.482062,0.940749,0,0.832311,0.178966,3.104412,-0.039063,0,0,1,0.229
0,1,0,1,0,-2,5.476,-1.397,1.12,-0.48,1,0,1,0,0,0,0,0,1,0,0.22953,0.214608,0.211159,0.171549,0.181014,0.076645,0.126545,0.208111,1.076691,0.562895,0.392011,1.425204,0,0.030141,0.193046,0.202785,0.496902,0.921466,0,-0.3125,0,0,0,0.229
1,1,0,1,0,-2,1.815,-5.233,2.349,-2.198,0,0,0,0,0,1,0,0,1,0,0.440449,0.401365,0.248553,0.465132,0.319454,0.330757,0.301649,0.537287,1.888679,1.159762,0.200323,0.747226,0.610217,0.151812,0.781989,1.848213,1.568626,0.151293,0.058469,-0.704167,0,0,1,0.229
4,1,3,1,8,0,4.286,-0.335,3.998,-2.744,0,2,1,1,2,1,1,3,1,4,0.30881,0.30265,0.171363,0.339939,0.221283,0.203409,0.155608,0.75092,1.215491,1.240598,0,0.438693,0,0.688426,7.100465,0.055618,0,4.057253,0.919048,-0.885417,0,0,0,0.216
5,1,2,1,5,-2,4.611,-4.076,4.919,-6.317,0,1,1,0,1,1,0,4,2,3,1.541448,1.385904,1.406316,1.726636,0.842216,0.854023,0.494994,1.477619,5.474774,2.87603,1.105538,1.523655,1.61737,1.791075,5.574227,0.303946,0.798106,5.468037,2.917853,-0.352951,0,0,1,0.214
3,1,2,1,5,-3,3.979,-4.153,3.262,-7.093,0,0,0,0,1,1,0,0,1,3,1.274324,0.940173,1.087698,1.132965,0.926909,0.515081,0.48139,1.740222,4.818257,3.398474,0.605553,0.038084,1.620305,2.021661,1.716482,0.834724,0.230154,1.752847,2.735462,-2.58718,0,0,0,0.214
0,0,1,0,1,0,0.336,-0.584,1.498,-0.214,0,0,0,0,0,0,0,1,0,0,0.09674,0.102456,0.025499,0.055689,0.103452,0.023691,0.076807,0.33932,0.251236,0.462495,0.554447,0.227322,0,0.853341,1.810839,0.069844,0.413358,0,0.166667,0,0,0,0,0.208
2,3,1,2,4,-5,2.48,-4.407,2.952,-3.13,0,0,0,0,0,2,0,0,2,0,1.101581,0.925196,0.608646,0.799721,0.642326,0.482485,0.56864,1.251856,3.611608,2.117534,0.479323,1.200959,1.225531,1.691424,0.326927,0,0.861094,0.75815,1.415774,-1.449444,0,0,1,0.208
